Date,Open,High,Low,Close,Volume
2004-09-06,794.2,799.28,788.17,798.57,0
2004-09-07,798.73,800.55,795.07,797.82,0
2004-09-08,797.8,801.74,791.29,800.54,0
2004-09-09,800.47,800.56,780.93,786.72,0
2004-09-10,787.08,801.09,784.91,798.05,0
2004-09-13,789.81,799.48,787.94,797.9,0
2004-09-14,797.67,806.54,793.45,805.37,0
2004-09-15,805.39,805.49,794.26,796.28,0
2004-09-16,796.19,801.99,795.35,799.68,0
2004-09-17,799.68,803.44,790.71,799.26,0
2004-09-20,791.57,804.17,791.46,802.77,0
2004-09-21,802.73,806.7,800.23,805.14,0
2004-09-22,805.05,811.94,804.88,811.17,0
2004-09-23,811.15,821.52,810.87,817.83,0
2004-09-24,819.4,823.75,810.58,818.18,0
2004-09-27,811.05,821.1,808.51,820.72,0
2004-09-28,820.6,831.32,811.59,829.09,0
2004-09-29,828.85,829.8,820.11,825.73,0
2004-09-30,825.83,837.98,821.46,836.07,0
2004-10-01,835.93,836.78,823.57,833.37,0
2004-10-04,831.75,833.26,818.04,818.24,0
2004-10-05,818.14,820.45,798.38,799.46,0
2004-10-06,799.65,824.61,798.68,803.23,0
2004-10-07,803.26,836.34,802.5,828.04,0
2004-10-08,827.75,834.27,803.39,833.35,0
2004-10-11,840.71,840.76,831.06,833.22,0
2004-10-12,833.27,834.0,825.38,825.48,0
2004-10-13,825.6,828.06,816.14,816.96,0
2004-10-14,816.53,830.21,814.75,827.23,0
2004-10-15,827.13,831.02,824.29,829.21,0
2004-10-18,828.77,829.86,819.0,820.04,0
2004-10-19,820.09,826.44,819.4,823.63,0
2004-10-20,823.56,834.52,822.06,833.35,0
2004-10-21,833.4,834.43,829.74,832.55,0
2004-10-22,832.6,833.64,829.99,832.71,0
2004-10-25,831.06,838.62,829.12,837.4,0
2004-10-26,837.54,840.76,835.79,838.53,0
2004-10-27,838.48,838.78,832.23,835.18,0
2004-10-29,835.23,838.87,819.73,827.76,0
2004-11-01,826.64,828.51,824.0,825.84,0
2004-11-02,825.96,826.59,800.42,803.15,0
2004-11-03,803.39,833.64,800.8,831.97,0
2004-11-04,832.26,841.12,811.67,811.77,0
2004-11-05,811.77,835.66,803.94,833.18,0
2004-11-08,833.21,834.2,828.33,831.83,0
2004-11-09,831.68,833.7,826.86,831.64,0
2004-11-10,831.66,838.92,830.72,832.43,0
2004-11-11,832.77,841.56,832.55,839.79,0
2004-11-12,839.79,840.53,815.94,837.63,0
2004-11-15,836.56,839.21,831.74,836.8,0
2004-11-16,836.9,836.9,831.19,832.68,0
2004-11-17,832.53,837.85,829.46,833.93,0
2004-11-18,833.88,835.43,821.87,825.0,0
2004-11-19,825.12,828.16,821.94,827.84,0
2004-11-22,826.91,826.91,802.57,803.1,0
2004-11-23,803.14,830.92,800.89,829.37,0
2004-11-24,829.57,841.98,827.93,838.96,0
2004-11-25,838.86,839.52,826.62,836.44,0
2004-11-26,836.29,837.79,812.9,828.46,0
2004-11-29,817.16,824.44,813.87,818.13,0
2004-11-30,818.18,819.24,801.52,810.16,0
2004-12-01,810.06,814.43,805.56,811.39,0
2004-12-02,811.44,815.3,805.55,806.75,0
2004-12-03,806.75,818.08,784.97,817.6,0
2004-12-06,814.35,815.53,798.37,803.49,0
2004-12-07,803.49,812.48,803.18,806.84,0
2004-12-08,806.79,812.69,789.9,799.56,0
2004-12-09,799.83,804.99,792.21,797.56,0
2004-12-10,798.1,804.87,792.44,802.34,0
2004-12-13,800.34,806.41,794.13,805.24,0
2004-12-14,805.2,806.23,798.27,798.73,0
2004-12-15,798.91,811.75,798.46,810.54,0
2004-12-16,810.59,811.98,794.82,799.44,0
2004-12-17,799.49,810.11,795.36,806.7,0
2004-12-20,809.55,810.36,796.46,807.19,0
