Date,Open,High,Low,Close,Volume
2004-01-01,2131.0,2131.6001,2107.0,2109.6001,0
2004-01-02,2109.6001,2147.8999,2106.6001,2147.8999,0
2004-01-05,2137.2,2151.8999,2119.1001,2130.3,0
2004-01-06,2130.8,2167.0,2128.8999,2165.3,0
2004-01-07,2165.2,2166.8999,2130.2,2140.2,0
2004-01-08,2139.3,2150.3999,2119.5,2147.3,0
2004-01-09,2147.6001,2192.8999,2130.1001,2179.8,0
2004-01-12,2183.6001,2185.8,2146.0,2157.3999,0
2004-01-13,2156.6001,2184.1001,2151.8,2172.6001,0
2004-01-14,2173.6001,2178.7,2106.8999,2154.0,0
2004-01-15,2154.3999,2176.0,2137.3999,2143.3999,0
2004-01-16,2143.7,2165.8,2111.6001,2133.1001,0
2004-01-19,2137.3,2139.0,2091.0,2117.1001,0
2004-01-20,2117.3999,2158.0,2099.1001,2140.2,0
2004-01-21,2140.8,2177.5,2130.2,2169.7,0
2004-01-22,2169.8,2193.7,2157.3,2189.3999,0
2004-01-23,2189.3999,2190.8,2134.3999,2144.8999,0
2004-01-26,2166.3,2167.7,2124.6001,2131.2,0
2004-01-27,2131.3999,2145.2,2097.8999,2133.3999,0
2004-01-28,2133.1001,2149.8999,2116.2,2134.8,0
2004-01-29,2134.5,2137.8,2099.3,2103.6001,0
2004-01-30,2104.1001,2138.3,2092.1001,2115.8999,0
2004-02-02,2135.3999,2138.6001,2105.6001,2109.6001,0
2004-02-03,2142.2,2152.5,2114.2,2149.1001,0
2004-02-04,2148.7,2152.5,2114.2,2141.1001,0
2004-02-05,2142.2,2143.5,2112.8999,2125.2,0
2004-02-06,2125.8999,2159.2,2118.1001,2156.1001,0
2004-02-09,2161.3999,2170.6001,2140.8999,2144.1001,0
2004-02-10,2144.1001,2179.8,2139.8,2176.1001,0
2004-02-11,2176.5,2196.8999,2144.7,2196.8999,0
2004-02-12,2196.5,2198.7,2168.6001,2193.8999,0
2004-02-13,2193.8999,2196.6001,2155.3,2186.2,0
2004-02-16,2184.8999,2187.5,2161.3,2167.3999,0
2004-02-17,2167.5,2209.0,2162.3999,2204.5,0
2004-02-18,2201.2,2205.3999,2164.3999,2171.6001,0
2004-02-19,2170.8,2203.1001,2169.7,2177.6001,0
2004-02-20,2178.1001,2212.6001,2154.0,2156.8999,0
2004-02-23,2180.3,2205.6001,2168.0,2203.3,0
2004-02-24,2203.2,2230.3999,2168.5,2229.7,0
2004-02-25,2230.2,2230.3999,2166.8,2169.6001,0
2004-02-26,2169.3,2203.8999,2151.3999,2172.2,0
2004-02-27,2172.2,2194.7,2149.8999,2193.3,0
2004-03-01,2190.3,2206.8,2176.3,2198.3999,0
2004-03-02,2198.3,2200.8999,2118.6001,2137.3999,0
2004-03-03,2137.7,2162.6001,2113.3,2114.0,0
2004-03-04,2113.5,2147.8,2108.1001,2114.3999,0
2004-03-05,2114.3999,2171.2,2102.2,2169.3999,0
2004-03-08,2171.0,2173.5,2139.1001,2142.6001,0
2004-03-09,2142.2,2181.3,2126.6001,2156.5,0
2004-03-10,2142.2,2181.3,2082.3,2090.0,0
2004-03-11,2089.0,2111.5,2073.6001,2103.2,0
2004-03-12,2103.2,2124.2,2092.3,2123.1001,0
2004-03-15,2119.0,2127.3999,2084.2,2111.6001,0
2004-03-16,2111.6001,2123.2,2092.5,2123.2,0
2004-03-17,2123.8,2134.1001,2080.7,2132.3,0
2004-03-18,2133.6001,2137.2,2090.3999,2127.3999,0
2004-03-19,2127.6001,2143.8,2091.5,2143.8,0
2004-03-22,2144.8999,2149.8999,2104.2,2148.8999,0
2004-03-23,2148.6001,2154.7,2115.3999,2154.2,0
2004-03-24,2154.3999,2161.2,2102.2,2159.3,0
2004-03-25,2158.8999,2161.2,2060.3999,2139.0,0
2004-03-26,2139.3,2151.3,2061.8,2151.3,0
2004-03-29,2149.1001,2152.8999,2063.3999,2147.6001,0
2004-03-30,2147.5,2155.8999,2076.7,2153.8,0
2004-03-31,2153.1001,2155.3999,2077.6001,2149.6001,0
2004-04-01,2150.3999,2156.8,2077.3999,2155.7,0
2004-04-02,2155.0,2166.8,2026.1,2164.3,0
2004-04-05,2167.7,2180.8999,2048.0,2180.2,0
2004-04-06,2179.8999,2182.2,2070.7,2182.1001,0
2004-04-07,2181.8999,2187.2,2075.7,2082.7,0
2004-04-08,2083.1001,2083.2,2063.3,2077.2,0
2004-04-09,2076.2,2079.8999,2073.3,2078.3,0
