Date,Open,High,Low,Close,Volume
2004-09-08,1151.3,1152.6,1140.9,1148.0,0
2004-09-09,1147.9,1148.7,1131.7,1140.3,0
2004-09-10,1140.2,1146.7,1133.0,1145.6,0
2004-09-13,1133.9,1145.5,1131.3,1144.3,0
2004-09-14,1144.2,1146.1,1131.5,1144.9,0
2004-09-15,1144.7,1147.5,1142.15,1144.8,0
2004-09-16,1144.8,1146.8,1143.85,1145.3,0
2004-09-17,1145.6,1147.0,1130.1,1145.8,0
2004-09-20,1134.2,1146.8,1134.2,1145.8,0
2004-09-21,1145.6,1147.3,1142.3,1144.0,0
2004-09-22,1144.0,1148.8,1142.25,1147.6,0
2004-09-23,1147.5,1148.8,1132.6,1147.7,0
2004-09-24,1147.7,1150.3,1136.8,1144.9,0
2004-09-27,1135.5,1150.1,1135.0,1148.0,0
2004-09-28,1147.8,1157.6,1135.6,1155.1,0
2004-09-29,1155.3,1155.8,1144.2,1152.1,0
2004-09-30,1151.9,1153.2,1149.3,1150.8,0
2004-10-01,1151.2,1152.2,1139.1,1147.3,0
2004-10-04,1149.0,1152.4,1135.2,1135.5,0
2004-10-05,1135.6,1146.25,1103.3,1104.7,0
2004-10-06,1104.6,1150.65,1104.0,1112.2,0
2004-10-07,1112.3,1151.3,1110.5,1137.7,0
2004-10-08,1137.5,1147.5,1096.8,1134.2,0
2004-10-11,1140.3,1145.25,1132.1,1135.0,0
2004-10-12,1134.9,1145.4,1130.9,1132.1,0
2004-10-13,1132.1,1146.5,1124.7,1125.5,0
2004-10-14,1125.4,1145.55,1123.7,1134.2,0
2004-10-15,1134.2,1143.5,1126.5,1134.1,0
2004-10-18,1133.8,1142.0,1127.6,1131.8,0
2004-10-19,1131.7,1143.75,1130.3,1131.0,0
2004-10-20,1130.9,1141.2,1123.5,1134.6,0
2004-10-21,1134.6,1140.2,1125.4,1128.1,0
2004-10-22,1128.2,1139.25,1122.5,1122.8,0
2004-10-25,1119.4,1133.55,1113.8,1118.6,0
2004-10-26,1118.7,1132.05,1115.7,1122.8,0
2004-10-27,1122.9,1126.95,1112.6,1120.4,0
2004-10-29,1120.4,1123.85,1105.5,1106.3,0
2004-11-01,1103.0,1117.0,1103.0,1107.7,0
2004-11-02,1107.4,1113.35,1071.9,1074.5,0
2004-11-03,1074.8,1115.6,1073.4,1100.5,0
2004-11-04,1100.7,1113.7,1070.9,1072.8,0
2004-11-05,1072.9,1108.6,1063.8,1091.9,0
2004-11-08,1092.0,1103.55,1090.4,1098.4,0
2004-11-09,1098.2,1102.45,1091.5,1094.9,0
2004-11-10,1095.1,1108.5,1091.9,1098.2,0
2004-11-11,1098.0,1111.2,1097.6,1098.8,0
2004-11-12,1099.0,1104.75,1064.7,1089.0,0
2004-11-15,1087.3,1092.15,1079.9,1084.4,0
2004-11-16,1084.5,1091.9,1075.3,1077.8,0
2004-11-17,1077.8,1081.45,1066.7,1067.4,0
2004-11-18,1067.3,1068.0,1053.6,1062.0,0
2004-11-19,1062.0,1066.85,1051.9,1054.0,0
2004-11-22,1055.1,1063.7,1025.7,1026.7,0
2004-11-23,1026.6,1064.35,1026.5,1055.0,0
2004-11-24,1054.7,1067.6,1052.8,1066.5,0
2004-11-25,1066.7,1067.6,1044.1,1056.0,0
2004-11-26,1055.9,1056.2,1032.9,1047.2,0
2004-11-29,1037.0,1048.5,1036.4,1047.8,0
2004-11-30,1048.0,1049.7,1033.8,1047.6,0
2004-12-01,1047.5,1048.1,1042.4,1043.1,0
2004-12-02,1043.0,1043.0,1030.4,1041.8,0
2004-12-03,1041.7,1047.5,1012.1,1045.5,0
2004-12-06,1043.3,1044.9,1027.3,1039.3,0
2004-12-07,1039.1,1042.1,1029.2,1040.6,0
2004-12-08,1040.7,1062.5,1040.6,1057.2,0
2004-12-09,1057.8,1061.4,1051.85,1056.6,0
2004-12-10,1056.8,1068.9,1056.8,1068.6,0
2004-12-13,1066.4,1066.7,1048.1,1058.3,0
2004-12-14,1058.0,1061.1,1043.8,1057.8,0
2004-12-15,1057.6,1064.7,1046.6,1061.4,0
2004-12-16,1061.6,1061.7,1046.6,1055.2,0
2004-12-17,1055.1,1061.0,1045.9,1057.9,0
2004-12-20,1060.0,1060.9,1043.9,1056.7,0
2004-12-21,1056.8,1056.8,1044.0,1054.9,0
2004-12-22,1054.9,1056.5,1045.1,1052.2,0
2004-12-23,1052.2,1052.7,1037.8,1048.1,0
2004-12-24,1048.1,1049.9,1045.2,1046.1,0
2004-12-27,1046.9,1047.6,1028.9,1030.1,0
2004-12-28,1030.1,1043.5,1028.9,1043.7,0
2004-12-29,1043.8,1045.5,1029.2,1029.8,0
2004-12-30,1030.0,1039.8,1024.3,1026.8,0
2004-12-31,1026.6,1029.2,998.02,1002.6,0
2005-01-03,1044.2,1058.4,1022.7,1027.3,0
2005-01-04,1027.1,1036.95,999.96,1028.7,0
2005-01-05,1028.5,1045.0,1027.9,1035.8,0
2005-01-06,1036.1,1056.9,1035.9,1048.4,0
2005-01-07,1048.5,1049.75,1035.3,1045.1,0
2005-01-10,1043.8,1051.8,1010.9,1011.6,0
2005-01-11,1011.5,1043.5,1009.4,1034.6,0
2005-01-12,1034.8,1043.1,1024.4,1033.3,0
2005-01-13,1033.3,1037.3,1024.1,1028.3,0
2005-01-14,1028.3,1043.7,1028.3,1042.9,0
2005-01-17,1033.7,1036.8,1033.15,1035.6,0
2005-01-18,1034.2,1038.2,1033.85,1035.7,0
2005-01-19,1035.4,1035.9,1017.5,1030.7,0
2005-01-20,1030.6,1033.7,1029.2,1033.0601,0
2005-01-21,1036.2,1039.1,1021.5,1037.8,0
2005-01-24,1033.2,1035.1,1030.25,1032.16,0
2005-01-25,1032.8,1034.9,1020.3,1032.16,0
2005-01-26,1036.9,1036.9,1028.95,1032.16,0
2005-01-27,1027.4,1029.6,1019.1,1027.9,0
2005-01-28,1027.8,1027.8,1011.8,1023.8,0
2005-01-31,1023.9,1027.2,1012.8,1025.41,0
2005-02-01,1025.9,1028.6,1025.3,1027.8101,0
2005-02-02,1028.1,1028.8,1016.5,1027.9,0
2005-02-03,1027.9,1029.3,1012.9,1025.1,0
2005-02-04,1026.8,1028.0,1022.2,1022.7,0
2005-02-07,1024.8,1029.6,1014.7,1028.7,0
2005-02-08,1028.8,1036.4,1024.25,1035.9,0
2005-02-09,1035.9,1039.2,1026.5,1037.9,0
2005-02-10,1038.1,1044.4,1036.5,1038.8,0
2005-02-11,1038.7,1039.6,1031.15,1032.8,0
2005-02-14,1030.9,1030.9,1023.2,1024.9,0
2005-02-15,1025.0,1027.3,1023.5,1023.7,0
2005-02-16,1023.7,1028.5,1023.5,1028.3,0
2005-02-17,1028.4,1028.4,1014.5,1025.8,0
2005-02-18,1025.9,1025.9,1011.5,1012.3,0
2005-02-21,1012.0,1023.6,1012.0,1023.06,0
2005-02-22,1023.1,1023.1,1002.5,1003.1,0
2005-02-23,1003.1,1005.7,992.44,1003.96,0
2005-02-24,1002.9,1007.3,1001.8,1006.36,0
2005-02-25,1007.1,1009.3,1006.05,1007.8,0
2005-02-28,1001.8,1007.1,1000.4,1003.8,0
2005-03-01,1003.9,1005.6,989.86,992.94,0
