Date,Open,High,Low,Close
2004-01-01,1.0084105394572573,1.009330442210395,1.0,1.0000657073395098
2004-01-02,1.0001314146790197,1.0120901504698074,0.9990800972468625,1.0113016623956896
2004-01-05,1.0075563440436297,1.0103817596425522,0.9975031210986267,0.9978316577961759
2004-01-06,0.9978316577961759,1.0069649779880412,0.9922465339378408,1.006636441290492
2004-01-07,1.006636441290492,1.0086076614757868,0.9931007293514685,0.9960575596294107
2004-01-08,0.9964518036664696,1.0015112688087258,0.9799592614495038,0.9911295091661739
2004-01-09,0.9909980944871541,1.0039424403705894,0.9796964320914646,0.9999342926604903
2004-01-12,1.0005256587160787,1.0019712201852948,0.9831789210854852,0.989223996320389
2004-01-13,0.9890925816413694,0.9998685853209803,0.9870556541165648,0.994414876141665
2004-01-14,0.9949405348577436,1.0112359550561798,0.9783165779617583,0.9946777054997044
2004-01-15,0.9949405348577436,1.0046652211051974,0.9923122412773507,0.9940206321046061
2004-01-16,0.9940206321046061,1.0065707339509824,0.9921808265983311,1.0040081477100993
2004-01-19,1.0050594651422564,1.006636441290492,0.9913266311847033,1.0046652211051974
2004-01-20,1.0050594651422564,1.005913660555884,0.9933635587095079,0.9954004862343124
2004-01-21,0.9955976082528419,1.0057822458768644,0.9939549247650964,1.0019712201852948
2004-01-22,1.0019712201852948,1.006767855969512,0.9936920954070569,1.004796635784217
2004-01-23,1.0047309284447072,1.0057822458768644,0.9911952165056837,0.9921151192588212
2004-01-26,1.0042052697286288,1.005256587160786,0.9875156054931336,0.9938892174255864
2004-01-27,0.9941520467836258,0.9982259018332347,0.984033116499113,0.9883698009067612
2004-01-28,0.9883698009067612,0.9967146330245088,0.9789736513568567,0.9948748275182338
2004-01-29,0.9950062421972535,0.9950062421972535,0.9783165779617583,0.9790393586963664
2004-01-30,0.9791050660358762,0.9950719495367633,0.9708916485971483,0.9810105788816612
2004-02-02,0.9889611669623497,0.9902096064130362,0.977265260529601,0.9786451146593075
2004-02-03,0.9878441421906827,0.9909980944871541,0.9760825284184245,0.9890925816413694
2004-02-04,0.9882383862277417,0.9909980944871541,0.9760825284184245,0.9876470201721532
2004-02-05,0.9878441421906827,0.9891582889808791,0.9745055522701886,0.9785794073197976
2004-02-06,0.9785136999802877,0.9898810697154873,0.975491162362836,0.9867928247585256
2004-02-09,0.9902753137525462,0.990341021092056,0.9744398449306788,0.9750312109862671
2004-02-10,0.9752283330047966,0.9868585320980353,0.9712858926342072,0.985938629344898
2004-02-11,0.9857415073263684,0.9860700440239174,0.9706945265786188,0.9816676522767593
2004-02-12,0.9817333596162692,0.9829817990669557,0.9700374531835206,0.9803535054865627
2004-02-13,0.9803535054865627,0.9817333596162692,0.9683290623562653,0.9800906761285235
2004-02-16,0.9804192128260727,0.9810762862211709,0.9693146724489127,0.9705631118995992
2004-02-17,0.970628819239109,0.980287798147053,0.968394769695775,0.9786451146593075
2004-02-18,0.9756225770418555,0.9760825284184245,0.9629410605164598,0.9704974045600893
2004-02-19,0.9700374531835206,0.9840988238386229,0.9689861357513634,0.9695775018069519
2004-02-20,0.9694460871279321,0.9871870687955845,0.9691832577698929,0.9785136999802877
2004-02-23,0.9912609238451936,1.0004599513765686,0.985938629344898,0.9965175110059794
2004-02-24,0.9965832183454891,0.9999342926604903,0.9816019449372494,0.9968460477035286
2004-02-25,0.9969117550430383,0.9971088770615678,0.977330967869111,0.9783822853012683
