Date,Open,High,Low,Close
2004-01-01,1.0089891395154553,1.0089891395154553,1.0,1.0051127819548873
2004-01-02,1.0051127819548873,1.0105263157894737,0.9947869674185464,1.0092898913951547
2004-01-05,1.0092898913951547,1.0139348370927317,1.0092898913951547,1.0139348370927317
2004-01-06,1.0155722639933165,1.0155722639933165,1.011294903926483,1.011294903926483
2004-01-07,1.011294903926483,1.0169757727652466,1.003408521303258,1.0070175438596491
2004-01-08,1.0070175438596491,1.0139014202172096,0.9923475355054302,1.003809523809524
2004-01-09,1.003809523809524,1.0218212197159566,0.9916123642439432,1.0123976608187133
2004-01-12,1.0123308270676692,1.0148705096073518,0.9959899749373433,0.9993984962406014
2004-01-13,0.9993984962406014,1.0158061821219717,0.9993984962406014,1.0127986633249793
2004-01-14,1.0127986633249793,1.0136340852130326,0.9902756892230576,1.0026065162907267
2004-01-15,1.0026065162907267,1.0167084377610693,0.9806850459482037,1.0060818713450292
2004-01-16,1.0060818713450292,1.0191478696741856,1.003408521303258,1.0136675020885546
2004-01-19,1.0144026733500418,1.0178780284043443,0.9878696741854636,1.0141687552213867
2004-01-20,1.0141687552213867,1.0167084377610693,1.0005012531328321,1.006482873851295
2004-01-21,1.006482873851295,1.018078529657477,1.0055137844611528,1.0172096908939015
2004-01-22,1.0172096908939015,1.019482038429407,0.9996324143692565,1.0172096908939015
2004-01-23,1.0172096908939015,1.017610693400167,0.994954051796157,1.0007017543859649
2004-01-26,1.0102589807852966,1.0134335839598996,0.9881370091896408,0.9928487886382622
2004-01-27,0.9928487886382622,1.0077861319966583,0.9924143692564745,0.9972598162071847
2004-01-28,0.9972598162071847,1.0025062656641603,0.9865998329156224,1.0019047619047619
2004-01-29,1.0019047619047619,1.0019047619047619,0.9858312447786131,0.9883709273182957
2004-01-30,0.9883709273182957,1.0016374269005848,0.9786131996658313,0.9889390142021721
2004-02-02,0.9987301587301586,0.9987301587301586,0.9826900584795321,0.9873350041771094
2004-02-03,0.9996658312447786,1.0005012531328321,0.9880033416875521,0.9988638262322472
2004-02-04,0.9988638262322472,1.0005012531328321,0.9880033416875521,0.9996658312447786
2004-02-05,0.9996658312447786,0.9996658312447786,0.9873350041771094,0.9889390142021721
2004-02-06,0.9889390142021721,1.0013366750208854,0.9859314954051797,0.9993316624895573
2004-02-09,0.9993316624895573,0.9993316624895573,0.9877025898078529,0.9888053467000835
2004-02-10,0.9888053467000835,0.9981620718462824,0.9858312447786131,0.9967919799498747
2004-02-11,0.9967919799498747,0.9971929824561403,0.9845948203842941,0.9971929824561403
2004-02-12,0.9971929824561403,0.9983625730994151,0.9866332497911444,0.9979949874686717
2004-02-13,0.9979949874686717,0.9979949874686717,0.9842272347535507,0.9942857142857143
2004-02-16,0.9936507936507936,0.9941854636591477,0.9834920634920634,0.9845279866332498
2004-02-17,0.9845279866332498,0.9927151211361737,0.9803508771929824,0.991812865497076
2004-02-18,0.9876023391812866,0.9890392648287384,0.9756056808688387,0.9756056808688387
2004-02-19,0.9756056808688387,0.9948203842940685,0.9756056808688387,0.9831913116123642
2004-02-20,0.9831913116123642,0.9971929824561403,0.9831913116123642,0.9849624060150376
2004-02-23,0.995221386800334,1.00531328320802,0.992548036758563,1.0037426900584794
2004-02-24,1.0037426900584794,1.0057142857142858,0.9896741854636592,1.0046115288220552
2004-02-25,1.0046115288220552,1.0046115288220552,0.9855973266499582,0.9855973266499582
2004-02-26,0.9855973266499582,1.0004344193817878,0.9830242272347535,0.9908103592314118
2004-02-27,0.9908103592314118,1.001670843776107,0.9881370091896408,1.001670843776107
2004-03-01,1.001670843776107,1.0034753550543023,0.9915121136173767,1.0028738512949038
2004-03-02,1.0028738512949038,1.0028738512949038,0.9759732664995823,0.9867000835421887
2004-03-03,0.9867000835421887,0.998796992481203,0.9810860484544696,0.9860985797827903
2004-03-04,0.9860985797827903,0.9920802005012532,0.9772765246449457,0.9782121971595656
2004-03-05,0.9782121971595656,0.996157059314954,0.9740350877192984,0.9951211361737677
2004-03-08,0.9955555555555554,0.9955555555555554,0.9824895572263993,0.9845279866332498
2004-03-09,0.9845279866332498,0.9978947368421052,0.9825898078529657,0.9927151211361737
2004-03-10,0.9845279866332498,0.9978947368421052,0.9812531328320802,0.9827903091060985
2004-03-11,0.9827903091060985,0.9925814536340853,0.9780785296574771,0.991812865497076
2004-03-12,0.991812865497076,1.0007685881370092,0.9882372598162071,1.000033416875522
2004-03-15,0.9998997493734335,0.9998997493734335,0.9816541353383458,0.9929156223893066
2004-03-16,0.9929156223893066,0.9929156223893066,0.9793817878028406,0.9929156223893066
2004-03-17,0.9929156223893066,0.9929156223893066,0.9720634920634921,0.9929156223893066
2004-03-18,0.9929156223893066,0.9929156223893066,0.9708604845446951,0.9929156223893066
2004-03-19,0.9929156223893066,0.9929156223893066,0.9694903926482873,0.9929156223893066
2004-03-22,0.9924477861319967,0.9929156223893066,0.9716290726817043,0.9929156223893066
2004-03-23,0.9929156223893066,0.9929156223893066,0.9694569757727652,0.9929156223893066
2004-03-24,0.9929156223893066,0.9929156223893066,0.9690893901420217,0.9929156223893066
2004-03-25,0.9929156223893066,0.9929156223893066,0.9649791144527986,0.9929156223893066
2004-03-26,0.9929156223893066,1.0034419381787802,0.9659816207184627,1.0034419381787802
